NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
2166;433;lubelskie;06200 Zamość;0620 zamojski;Sułów;Kitów;zagrożenia;50.7929;22.9531;32;04.04.2020;07.04.2020;14.04.2020;P/20/16799;ELISA+IPT+;1;odstrzelony;samiec - 24 m - 60 kg;0;0;0;0;
2167;434;lubelskie;06200 Zamość;0620 zamojski;Sitno;Kolonia Sitno;objęty ograniczeniami;50.7599;23.3876;32;03.04.2020;07.04.2020;14.04.2020;P/20/16798;ELISA+IPT+;1;odstrzelony;samiec - 24 m - 40 kg;0;0;0;0;
2168;435;lubelskie;06050 Janów Lubelski;0605 janowski;Chrzanów;Otrocz;objęty ograniczeniami;50.8361;22.5753;32;31.03.2020;07.04.2020;14.04.2020;P/20/16801;RT-PCR+;1;odstrzelony;samiec - 18 m - 35 kg;0;0;0;0;
2169;436;lubelskie;06050 Janów Lubelski;0605 janowski;Godziszów;Nowa Osada;objęty ograniczeniami;50.746;22.4305;32;14.04.2020;17.04.2020;20.04.2020;P/20/17473;RT-PCR+;1;padły/padłe;samiec - 48 m - 120 kg;0;0;1;0;
2170;437;lubelskie;06090 Lublin;0609 lubelski;Krzczonów;Krzczonów Trzeci;objęty ograniczeniami;50.9748;22.759;32;09.04.2020;09.04.2020;14.04.2020;P/20/16822;RT-PCR+;2;padły/padłe;1. samica - 24 m - 60 kg 2. samiec - 24 m - 75 kg;0;2;0;0;
2171;438;lubelskie;06020 Biłgoraj;0602 biłgorajski;Turobin;Żabno;zagrożenia;50.8613;22.7915;32;07.04.2020;14.04.2020;16.04.2020;P/20/17010;"RT-PCR+ELISA+IPT+";1;odstrzelony;samiec - 24 m - 40 kg;0;0;0;0;
2172;439;lubelskie;06060 Krasnystaw;0606 krasnostawski;Żółkiewka;Rożki;objęty ograniczeniami;50.9136;22.8106;32;13.04.2020;14.04.2020;17.04.2020;P/20/17086;RT-PCR+;1;padły/padłe;samiec - 36 m - 100 kg;1;0;0;0;
2173;440;lubelskie;06030 Chełm;0603 chełmski;Żmudź;Puszcza;objęty ograniczeniami;51.0788;23.7098;32;09.04.2020;15.04.2020;20.04.2020;P/20/17300;ELISA+IPT+;1;odstrzelony;samice, 24 m - 55 kg;0;0;0;0;
2174;441;lubelskie;06090 Lublin;0609 lubelski;Konopnica;Stasin;objęty ograniczeniami;51.2145;22.49;32;14.04.2020;16.04.2020;20.04.2020;P/20/17468;RT-PCR+;1;padły/padłe;samica - 18 m - 80 kg;1;0;0;0;
2175;442;lubelskie;06090 Lublin;0663 Lublin;Lublin;Lublin;zagrożenia;51.2049;22.5175;32;14.04.2020;16.04.2020;20.04.2020;P/20/17467;RT-PCR+;1;padły/padłe;samiec - 12 m - 45 kg;1;0;0;0;
2176;443;lubelskie;06050 Janów Lubelski;0605 janowski;Godziszów;Andrzejów;objęty ograniczeniami;50.7627;22.4151;32;14.04.2020;17.04.2020;20.04.2020;P/20/17488;"RT-PCR+ELISA+IPT+";1;padły/padłe;samiec - 18 m - 50 kg;1;0;0;0;
2177;113;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;Przemęt ;Przemęt ;objęty ograniczeniami;52.024275;16.296655;32;14.04.2020;15.04.2020;24.04.2020;P/20/18142;RT-PCR+;1;padły/padłe;1. samiec - 36 m - 120 kg ;0;1;0;0;
