NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
1839;382;lubelskie;06140 Puławy;0614 puławski;Końskowola;Chrząchów;objęty ograniczeniami;51.4187;22.116;32;26.03.2020;26.03.2020;31.03.2020;P/20/14811;RT-PCR+;1;padły/padłe;samiec - 24 m - 60 kg;1;0;0;0;;
1840;383;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tomaszów Lubelski;Ulów;zagrożenia;50.4643;23.304;32;23.03.2020;23.03.2020;31.03.2020;P/20/14818;RT-PCR+;1;padły/padłe;samica - 24 m - 60 kg;1;0;0;0;;
1841;1;dolnośląskie;02030 Głogów;0203 głogowski;Kotla;"Ceber Obw. Nr 7";objęty ograniczeniami;51.684481;16.041469;32;29.03.2020;01.04.2020;07.04.2020;P/20/16139;RT-PCR+;1;odstrzelony;1. samiec - 2 lata, 30 kg;0;0;0;0;;
1842;2;dolnośląskie;02030 Głogów;0203 głogowski;Kotla;"Ceber Obw. Nr 7";objęty ograniczeniami;51.707819;15.999639;32;29.03.2020;01.04.2020;07.04.2020;P/20/16139;RT-PCR+;1;odstrzelony;1. samica - 2 lata, 32 kg;0;0;0;0;;
1843;443;lubuskie;08120 Sława;0812 wschowski;Sława;"Wróblów oddział 58h, Leśnictwo Gola";objęty ograniczeniami;51.908889;16.058056;32;26.03.2020;30.03.2020;02.04.2020;P/20/15404;RT-PCR+;1;padły/padłe;"SAMICA, 36 m - 80kg";1;0;0;0;;
1844;444;lubuskie;08120 Sława;0812 wschowski;Sława;Sława;objęty ograniczeniami;51.871798;16.071648;32;29.03.2020;30.03.2020;02.04.2020;P/20/15520;RT-PCR+;1;odstrzelony z objawami;SAMIEC, 24 m - 60kg;0;0;0;0;;
1845;445;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zielona Góra;Zawada;zagrożenia;51.9892601;15.5681413;32;28.03.2020;29.03.2020;03.04.2020;P/20/15523;RT-PCR+;1;padły/padłe;1.samiec - 24 m -40 kg;1;0;0;0;;
1846;446;lubuskie;08090 Zielona Góra;0809 zielonogórski;Kargowa;Karszyn;objęty ograniczeniami;52.023092;15.881934;32;26.03.2020;29.03.2020;03.04.2020;P/20/15516;RT-PCR+;1;padły/padłe;1. samica - 12 m - 20 kg;1;0;0;0;;
1847;447;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Obłotne;objęty ograniczeniami;52.0711849;15.6559624;32;31.03.2020;31.03.2020;03.04.2020;P/20/15815;RT-PCR+;1;padły/padłe;1. samiec - 36 m - 60 kg;0;0;1;0;;
1848;448;lubuskie;08090 Zielona Góra;0809 zielonogórski;Kargowa;Szarki;objęty ograniczeniami;52.026049;15.90331;32;27.03.2020;29.03.2020;03.04.2020;P/20/15521;RT-PCR+;1;padły/padłe;1. samiec - 12 m - 25 kg;1;0;0;0;;
1849;449;lubuskie;08090 Zielona Góra;0809 zielonogórski;Kargowa;Smolno Małe, Smolno Wielkie;objęty ograniczeniami;52.071729;15.74413;32;30.03.2020;31.03.2020;03.04.2020;P/20/15886;RT-PCR+;1;padły/padłe;1. samica - 24 m - 55 kg;0;1;0;0;;
1850;450;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zielona Góra;Krępa;zagrożenia;52.028441;15.536777;32;30.03.2020;31.03.2020;03.04.2020;P/20/15885;RT-PCR+;1;padły/padłe;1. samica - 24 m - 40 kg;1;0;0;0;;
1851;451;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Mozów;objęty ograniczeniami;52.0782392;15.5882414;32;27.03.2020;29.03.2020;03.04.2020;P/20/15473;RT-PCR+;1;padły/padłe;"1.samiec - 24 m - 40 kg";1;0;0;0;;
1852;452;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Sulechów;Górki Małe;objęty ograniczeniami;52.03805;15.58414;32;30.03.2020;31.03.2020;03.04.2020;P/20/15818;RT-PCR+;1;padły/padłe;1. samiec - 36 m - 70 kg;1;0;0;0;;
1853;453;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Podlegórz;objęty ograniczeniami;52.064288;15.733772;32;30.03.2020;31.03.2020;03.04.2020;P/20/15884;RT-PCR+;1;padły/padłe;1.samiec - 12 m - 25 kg;0;1;0;0;;
1854;454;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Droszków;zagrożenia;51.9213828;15.6609236;32;31.03.2020;31.03.2020;03.04.2020;P/20/15880;RT-PCR+;1;padły/padłe;1.samiec - 24 m - 30 kg;1;0;0;0;;
1855;455;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Zabór;zagrożenia;51.95487;15.7203;32;30.03.2020;31.03.2020;03.04.2020;P/20/15853;RT-PCR+;1;padły/padłe;1.samiec - 12 m - 30 kg;1;0;0;0;;
1856;456;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Borek;objęty ograniczeniami;52.0274956;15.7200703;32;31.03.2020;31.03.2020;03.04.2020;"P/20/15879P/20/15878";RT-PCR+;2;padły/padłe;"1.samica - do 12-m - 1kg 2.samiec - do 12 m - 1 kg";2;0;0;0;;
