NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;
3047;1095/2020;warmińsko-mazurskie;28060 Giżycko;2806 giżycki;Giżycko;99 Sterławki Małe;zagrożenia;53.994643;21.621583;32;10.08.2020;13.08.2020;20.08.2020;P/20/36128;IPT+;1;odstrzelony;Samiec, 36 m-cy , waga 68kg;
3048;1096/2020;warmińsko-mazurskie;28060 Giżycko;2806 giżycki;Giżycko;99 Sterławki Małe;zagrożenia;53.99149;21.620981;32;10.08.2020;13.08.2020;20.08.2020;P/20/36128;IPT+;1;odstrzelony;Samiec, 36 m-cy , waga 74kg;
3049;167;wielkopolskie;30130 Leszno;3013 leszczyński;Włoszakowice;okolice Czarnej Wody;objęty ograniczeniami;51.9061111;16.30333334;32;06.08.2020;07.08.2020;19.08.2020;P/20/35961;RT-PCR+;1;padły/padłe;samica - 14 miesięcy, 30 kg;0;0;0;1;
3050;1097/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Miłomłyn;Liksajny;objęty ograniczeniami;53.8075532;19.8246863;30;17.08.2020;18.08.2020;24.08.2020;P/20/36727;RT-PCR+;1;padły/padłe;1.samica - 36 m - 100 kg;0;1;0;0;
3051;1098/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Żabi Róg;objęty ograniczeniami;53.852530;20.014590;30;14.08.2020;18.08.2020;24.08.2020;P/20/36727;RT-PCR+;1;padły/padłe;1.samica - 6 m - 15 kg;1;0;0;0;
3052;1099/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Łukta;Dąg;objęty ograniczeniami;53.767877;20.062935;32;13.08.2020;18.08.2020;24.08.2020;P/20/36728;RT-PCR+;1;odstrzelony;1.samiec - 12 m - 13 kg;0;0;0;0;
3053;1100/2020;warmińsko-mazurskie;28140 Olsztyn;2862  Olsztyn;M. Olsztyn;Olsztyn;zagrożenia;53.7812;20.4895;32;17.08.2020;18.08.2020;24.08.2020;P/20/36733;RT-PCR+;1;padły/padłe;samiec - 3 m - 20 kg;1
3054;1101/2020;warmińsko-mazurskie;28140 Olsztyn;2862  Olsztyn;M. Olsztyn;Olsztyn;zagrożenia;53.7621;20.4862;32;17.08.2020;18.08.2020;24.08.2020;P/20/36733;RT-PCR+;1;padły/padłe;samica - 48 m - 80 kg;1
3055;1102/2020;warmińsko-mazurskie;28140 Olsztyn;2862  Olsztyn;M. Olsztyn;Olsztyn;zagrożenia;53.7515;20.4721;32;17.08.2020;18.08.2020;24.08.2020;P/20/36733;RT-PCR+;1;padły/padłe;samica - 2m - 10 kg;1
3056;742;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Czerwieńsk;Czerwieńsk-Piaśnica;zagrożenia;52.044874;15.385908;32;14.08.2020;17.08.2020;21.08.2020;P/20/36511;RT-PCR+;1;padły/padłe;1.płeć nieokreslona, wiek nieokreślony, 15 kg;0;0;0;1;
3057;743;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Czerwieńsk;Sudoł;zagrożenia;51.977023;15.366994;32;16.08.2020;17.08.2020;21.08.2020;P/20/36511;RT-PCR+;1;padły/padłe;1. samica - 12 m - 30 kg;1;0;0;0;
3058;744;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Czerwieńsk;Czerwieńsk;zagrożenia;52.029028;15.407695;32;10.08.2020;14.08.2020;21.08.2020;P/20/36516;RT-PCR+;1;padły/padłe;1. płeć nieokreślona, wiek nieokreślony, 20 kg ;0;0;1;0;
3059;745;lubuskie;08080 Świebodzin;0808 świebodziński;Skąpe;Podła Góra;zagrożenia;52.124838;15.367878;32;11.08.2020;14.08.2020;21.08.2020;P/20/36515;RT-PCR+;2;padły/padłe;1.nn, 24m - 5 kg                                   2.nn, 12mcy, 2 kg;0;0;0;2;
3060;746;lubuskie;08080 Świebodzin;0808 świebodziński;Skąpe;Ołobok;zagrożenia;52.193408;15.428561;32;12.08.2020;14.08.2020;21.08.2020;P/20/36518 P/20/36520 P/20/36519 P/20/36517;RT-PCR+;4;padły/padłe;1.samiec -12m - 5kg                   2.samica -12 m-cy 7kg                             3.nn,12 m - 7 kg                          4.samica -36 m - 70 kg;2;1;0;1;
3061;747;lubuskie;08080 Świebodzin;0808 świebodziński;Skąpe;Zawisze;zagrożenia;52.168444;15.339632;32;12.08.2020;14.08.2020;21.08.2020;P/20/36517;RT-PCR+;2;padły/padłe;1.samica -60 m - 100kg                        2.nn,12 m - 5 kg;0;0;0;2;
3062;748;lubuskie;08080 Świebodzin;0808 świebodziński;Skąpe;Ołobok;zagrożenia;52.194048;15.428555;32;14.08.2020;17.08.2020;21.08.2020;P/20/36513;RT-PCR+;1;padły/padłe;samiec -6 m -20kg ;1;0;0;0;
3063;749;lubuskie;08080 Świebodzin;0808 świebodziński;Skąpe;Cibórz;zagrożenia;52.15537;15.411508;32;17.08.2020;19.08.2020;21.08.2020;P/20/36521;RT-PCR+;1;padły/padłe;nn,12 m - 30 kg;0;0;0;1;
3064;750;lubuskie;08040 Nowa Sól;0804 nowosolski;Bytom Odrzański;Wierzbnica ;zagrożenia;51.6991251;15.8316995;32;12.08.2020;14.08.2020;21.08.2020;P/20/36514;RT-PCR+;2;padły/padłe;1. nieokreślone, nn, 5 kg                        2. nieokreślone;0;0;0;2;
3065;751;lubuskie;08040 Nowa Sól;0804 nowosolski;NOWA SÓL;Stara Wieś;zagrożenia;51.788225;15.747163;32;16.08.2020;17.08.2020;21.08.2020;P/20/36512;RT-PCR+;1;odstrzelony z objawami;samica - 12mc, 15kg;1;0;0;0;
3066;752;lubuskie;08040 Nowa Sól;0804 nowosolski;NOWA SÓL;Stara Wieś;zagrożenia;51.790124;15.742612;32;17.08.2020;19.08.2020;21.08.2020;"P/20/36524P/20/36523";RT-PCR+;2;padły/padłe;"1. samiec - 8 mcy, 15kg 2. samiec - 8 mcy, 20kg";2;0;0;0;
3067;753;lubuskie;08080 Świebodzin;0808 świebodziński;Skąpe;Skąpe;zagrożenia;52.157222;15.441944;32;15.08.2020;19.08.2020;24.08.2020;P/20/36713;"RT-PCR+ELISA+IPT+";1;odstrzelony;samica -5m -8kg;1;0;0;0;
3068;754;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Czerwieńsk;Czerwieńsk;zagrożenia;52.048048;15.382536;32;17.08.2020;19.08.2020;21.08.2020;P/20/36620;RT-PCR+;1;padły/padłe;1. płeć nieokreślona, wiek nieokreślony, 15 kg ;0;0;0;1;
3069;755;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Czerwieńsk;Czerwieńsk;zagrożenia;52.025;15.398;32;16.08.2020;17.08.2020;24.08.2020;P/20/36772;"RT-PCR+ELISA+IPT+";1;odstrzelony;"1. samica - 12 m - 12 kg";1;0;0;0;
3070;756;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Czerwieńsk;Czerwieńsk;zagrożenia;52.025;15.398;32;16.08.2020;17.08.2020;24.08.2020;P/20/36772;"RT-PCR+ELISA+IPT+";1;odstrzelony;1. samica - 12 m - 12 kg;1;0;0;0;
3071;757;lubuskie;08020 Krosno Odrzańskie;0802 krośnieński (odrzański);Bytnica;Drzewica;objęty ograniczeniami;52.152232;15.1349897;32;17.08.2020;19.08.2020;21.08.2020;P/20/36505;RT-PCR+;1;padły/padłe;samica/36 m-cy/50 kg;0;0;1;0;
3072;758;lubuskie;08020 Krosno Odrzańskie;0802 krośnieński (odrzański);Dąbie;Dąbie ;zagrożenia;52.0117;15.12771;32;13.08.2020;17.08.2020;21.08.2020;P/20/36510;RT-PCR+;1;odstrzelony;samica/36 m-cy/65 kg;1;0;0;0;
3073;759;lubuskie;08020 Krosno Odrzańskie;0802 krośnieński (odrzański);Dąbie;Dąbie ;zagrożenia;52.01143;15.12972;32;13.08.2020;17.08.2020;21.08.2020;P/20/36510;RT-PCR+;1;odstrzelony;samica/42 m-ce/70;1;0;0;0;
3074;760;lubuskie;08020 Krosno Odrzańskie;0802 krośnieński (odrzański);Dąbie;Dąbie ;zagrożenia;52.00257;15.13564;32;14.08.2020;17.08.2020;21.08.2020;P/20/36510;RT-PCR+;1;odstrzelony;samica/36 m-cy/68 kg;1;0;0;0;
3075;761;lubuskie;08020 Krosno Odrzańskie;0802 krośnieński (odrzański);Dąbie;Dąbie ;zagrożenia;52.00734;15.13596;32;15.08.2020;17.08.2020;21.08.2020;P/20/36510;RT-PCR+;1;odstrzelony;samica/36 m-cy/60 kg;1;0;0;0;
3076;762;lubuskie;08020 Krosno Odrzańskie;0802 krośnieński (odrzański);Dąbie;Dąbie ;zagrożenia;52.00734;15.13596;32;15.08.2020;17.08.2020;21.08.2020;P/20/36510;RT-PCR+;1;odstrzelony;samica/42 m-ce/70 kg;1;0;0;0;
3077;763;lubuskie;08020 Krosno Odrzańskie;0802 krośnieński (odrzański);Dąbie;Dąbie ;zagrożenia;52.01179;15.12771;32;16.08.2020;17.08.2020;21.08.2020;P/20/36510;RT-PCR+;1;odstrzelony;samica/36 m-cy/65 kg;1;0;0;0;
3078;764;lubuskie;08020 Krosno Odrzańskie;0802 krośnieński (odrzański);Dąbie;Dąbie ;zagrożenia;52.00257;15.13561;32;16.08.2020;17.08.2020;21.08.2020;P/20/36510;RT-PCR+;1;odstrzelony;samica/452 m-ce/70 kg;1;0;0;0;
3079;181;podkarpackie;18120 Nisko;1812 niżański;Krzeszów;Sigiełki;objęty ograniczeniami;50.349083;22.381556;32;19.08.2020;19.08.2020;26.08.2020;P/20/37100;IPT+;1;odstrzelony;samiec - 36 miesięcy, 100 kg;0;0;0;0;
