NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
2857;2207/146;mazowieckie;14140 Nowy Dwór Mazowiecki;1408 legionowski;Jabłonna;Trzciany;objęty ograniczeniami;52.415746;20.787205;32;11.07.2020;13.07.2020;20.07.2020;P/20/30898;IPT+;1;odstrzelony;1. samica 18 m - 45 kg;0;0;0;0;;
2858;1012/2020;warmińsko-mazurskie;28160 Pisz;2816 piski;Pisz; Czarny Róg ;objęty ograniczeniami;53.652964;21.814554;32;08.07.2020;09.07.2020;16.07.2020;P/20/30503;IPT+;1;odstrzelony; samica -18 m - 31 kg      ;;
2859;1013/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Różnowo;zagrożenia;53.8488;20.4863;30;30.06.2020;07.07.2020;16.07.2020;P/20/30516;RT-PCR+;1;padły/padłe;samica - 36 m., 70 kg;;1
2860;1014/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Dywity;zagrożenia;53.8232;20.4733;32;07.07.2020;10.07.2020;16.07.2020;P/20/30516;RT-PCR+;1;padły/padłe;samica - 24 m., 60 kg;1;
2861;161;podkarpackie;18090 Lubaczów;1809 lubaczowski;Horyniec - Zdrój;Polanka Horyniecka;objęty ograniczeniami;50.2595;23.3394;30;13.07.2020;15.07.2020;20.07.2020;P/20/30894;RT-PCR+;1;padły/padłe;1. samiec - 4 m - 10 kg;1;0;0;0;;
2862;162;podkarpackie;18120 Nisko;1812 niżański;Krzeszów;Sigiełki;objęty ograniczeniami;50.3559;22.4117;30;14.07.2020;15.07.2020;20.07.2020;P/20/30897;RT-PCR+;1;padły/padłe;1. samica - 8 m - 18 kg;0;0;0;1;;
2863;163;podkarpackie;18120 Nisko;1812 niżański;Krzeszów;Sigiełki;objęty ograniczeniami;50.3559;22.4117;32;16.07.2020;20.07.2020;24.07.2020;P/20/31719;RT-PCR+;5;padły/padłe;"1. samiec - 8 m - 15 kg,2. samiec - 8 m - 15 kg,3. samica - 8 m - 15 kg,4. samica - 8 m - 8 kg, 5. samiec - 8 m - 10 kg ";0;0;0;5;;
2864;164;podkarpackie;18200 Tarnobrzeg;1820 tarnobrzeski;Nowa Dęba;Chmielów;objęty ograniczeniami;50.519973;21.662488;32;21.07.2020;21.07.2020;24.07.2020;P/20/31728;IPT+;1;odstrzelony;1. samiec - 36 m - ok. 120 kg;0;0;0;0;;
2865;165;podkarpackie;18090 Lubaczów;1809 lubaczowski;Horyniec-Zdrój;Świdnica;objęty ograniczeniami;50.2283;23.3272;32;17.07.2020;21.07.2020;24.07.2020;P/20/31727;RT-PCR+;1;odstrzelony;1. samica - 14 m - 40 kg;0;0;0;0;;
2866;166;podkarpackie;18040 Jarosław;1804 jarosławski;Laszki;Laszki;ochronny;50.007728;22.930925;32;20.07.2020;21.07.2020;24.07.2020;P/20/31729;RT-PCR+;1;odstrzelony;1. samica - 3 m - 15 kg;0;0;0;0;;
2867;1015/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dobre Miasto;Stary Dwór;zagrożenia;53.9572;20.4462;32;12.07.2020;14.07.2020;22.07.2020;P/20/31561;RT-PCR+;1;odstrzelony;samiec - 12 m., 15 kg;;
2868;1016/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Drwęck;Olsztynek;objęty ograniczeniami;53.5416;20.2009;30;13.07.2020;14.07.2020;22.07.2020;P/20/31573;RT-PCR+;2;padły/padłe;"1. samiec - 2 m, 10 kg, 2. samiec - 2 m., 10 kg";;2
2869;1017/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Barczewo ;Barczewo;objęty ograniczeniami;53.8384;20.6939;32;09.07.2020;14.07.2020;22.07.2020;P/20/31573;RT-PCR+;2;padły/padłe;"1. nieokreślone, 1 m, 8 kg, 2. nieokreślone, 1 m., 7 kg";;2
2870;1018/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Wadąg;zagrożenia;53.8163;20.5261;32;13.07.2020;17.07.2020;22.07.2020;P/20/31574;RT-PCR+;1;padły/padłe;samica - 36 m., 70 kg;;1
2871;1019/2020;warmińsko-mazurskie;28020 Braniewo;2802 braniewski;Lelkowo;Wyszkowo;objęty ograniczeniami;54.319046;20.088875;32;09.07.2020;14.07.2020;23.07.2020;P/20/31660;IPT+;1;odstrzelony;samiec - 24 m.,50 kg;;
2872;1020/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Bożęcin;objęty ograniczeniami;53.842056;19.935694;30;15.07.2020;17.07.2020;22.07.2020;P/20/31572;RT-PCR+;1;padły/padłe;samica - 36 m - 70 kg;0;0;1;0;;
2873;1021/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Słonecznik;objęty ograniczeniami;53.831306;19.917417;30;15.07.2020;17.07.2020;22.07.2020;P/20/31572;RT-PCR+;1;padły/padłe; samica - 24 m - 25 kg;0;1;0;0;;
2874;1022/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Bożęcin;objęty ograniczeniami;53.844467;19.952714;30;16.07.2020;17.07.2020;22.07.2020;P/20/31572;RT-PCR+;1;padły/padłe;płeć nieokreślona, 24 m - 40 kg;0;0;1;0;;
2875;1023/2020;warmińsko-mazurskie;28130 Olecko;2813 olecki;Wieliczki;Starosty;zagrożenia;53.954516;22.578064;32;10.07.2020;13.07.2020;23.07.2020;P/20/31662;IPT+;1;odstrzelony;samiec - 15 m - 30 kg;;
2876;576;lubelskie;06200 Zamość;0620 zamojski;Zwierzyniec;Kosobudy Bór;objęty ograniczeniami;50.6221;23.0217;30;08.07.2020;09.07.2020;16.07.2020;P/20/30518;RT-PCR+;1;padły/padłe;samica - 12 m - 40 kg;1;0;0;0;;
2877;577;lubelskie;06200 Zamość;0620 zamojski;Adamów;Adamów;objęty ograniczeniami;50.5897;23.1765;30;10.07.2020;14.07.2020;20.07.2020;P/20/30896;RT-PCR+;1;padły/padłe;samica - 12 m - 40 kg;1;0;0;0;;
2878;578;lubelskie;06200 Zamość;0620 zamojski;Zwierzyniec;Kosobudy Bór;objęty ograniczeniami;50.6195;23.0523;30;13.07.2020;14.07.2020;20.07.2020;P/20/30896;RT-PCR+;1;padły/padłe;samica - 18 m - 50 kg;1;0;0;0;;
2879;579;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Krynice;Zaboreczno;objęty ograniczeniami;50.576;23.3253;32;13.07.2020;14.07.2020;20.07.2020;P/20/30895;RT-PCR+;1;padły/padłe;samica - 24 m - 65  kg;1;0;0;0;;
