NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
2397;592;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Zielona Góra;Nowy Kisielin;zagrożenia;51.9348894;15.6271978;32;07.05.2020;08.05.2020;15.05.2020;P/20/20759;RT-PCR+;1;padły/padłe;1. samiec - 24 m - 30 kg;0;0;1;0;;
2398;593;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Zielona Góra;Nowy Kisielin;zagrożenia;51.9337646;15.6085873;32;10.05.2020;11.05.2020;15.05.2020;P/20/20765;RT-PCR+;1;padły/padłe;1.samiec - 12 m - 30kg;0;1;0;0;;
2399;594;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Zielona Góra;Krępa;zagrożenia;52.02783;15.53672;32;12.05.2020;12.05.2020;15.05.2020;P/20/20976;RT-PCR+;1;padły/padłe;1. samica - 36 m - 80kg;0;1;0;0;;
2400;595;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Sulechów;Laskowo ;objęty ograniczeniami;52.061939;15.498247;32;12.05.2020;12.05.2020;15.05.2020;P/20/20978;RT-PCR+;1;padły/padłe;1.samica - 24 m - 35 kg;0;1;0;0;;
2401;596;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Sulechów;Laskowo-Pomorsko;objęty ograniczeniami;52.045686;15.503098;32;06.05.2020;08.05.2020;15.05.2020;P/20/20760;RT-PCR+;1;odstrzelony z objawami;1. samica - 24 m - 50 kg;1;0;0;0;;
2402;597;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Kargowa;Kaliska-Smolno Małe;objęty ograniczeniami;52.086264;15.745176;32;09.05.2020;11.05.2020;15.05.2020;P/20/20775;RT-PCR+;1;padły/padłe;1. płeć nieokreślona,  24 m - 35 kg;0;1;0;0;;
2403;598;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Bojadła;Klenica;objęty ograniczeniami;51.983294;15.756693;32;12.05.2020;12.05.2020;15.05.2020;P/20/20979;RT-PCR+;1;padły/padłe;1. płeć nieokreślona, 24 m - 10 kg;0;0;0;1;;
2404;599;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Babimost;Laski;objęty ograniczeniami;52.171943;15.7400994;32;09.05.2020;11.05.2020;15.05.2020;P/20/20766;RT-PCR+;1;padły/padłe;1. samiec - 36 m - 70 kg;1;0;0;0;;
2405;600;lubuskie;08040 Nowa Sól;0804 nowosolski;NOWA SÓL;Odra;zagrożenia;51.7769559;15.7541756;32;09.05.2020;13.05.2020;14.05.2020;P/20/20764;RT-PCR+;1;padły/padłe;samica -36 mc,70 kg;0;0;1;0;;
2406;601;lubuskie;08040 Nowa Sól;0804 nowosolski;Siedlisko;Dębianka;objęty ograniczeniami;51.7327;15.884233;32;09.05.2020;13.05.2020;14.05.2020;P/20/20773;RT-PCR+;1;padły/padłe;samiec -24 mc,40 kg;0;1;0;0;;
