NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;"Data zgłoszenia";Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
2880;1024/2020;warmińsko-mazurskie;28160 Pisz;2816 piski;Pisz; Imionek ;objęty ograniczeniami;53.650438;21.805115;30;12.07.2020;13.07.2020;22.07.2020;P/20/31570;RT-PCR+;2;padły/padłe;1.samica - 24 m., 45 kg                                                 2.samica - 24 m., 35 kg;2;
2881;1025/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Pasłęk;Marianka;zagrożenia;54.092805;19.635014;32;14.07.2020;21.07.2020;24.07.2020;P/20/31869;IPT+;1;odstrzelony;samiec - 24 m - 45 kg           ;;
2882;1026/2020;warmińsko-mazurskie;28010 Bartoszyce;2801 bartoszycki;Górowo Iławeckie;Janikowo;objęty ograniczeniami;54.2097194;20.4110777;32;14.07.2020;20.07.2020;24.07.2020;P/20/31867;IPT+;1;odstrzelony;samiec - 36 m., 60 kg;;
2883;1027/2020;warmińsko-mazurskie;28180 Gołdap;2818 gołdapski;Banie Mazurskie;Klewiny;objęty ograniczeniami;54.280017;22.095251;32;16.07.2020;21.07.2020;24.07.2020;P/20/31919;IPT+;1;odstrzelony;samiec - 24 m., 38 kg;;
2884;1028/2020;warmińsko-mazurskie;28160 Pisz;2816 piski;Pisz; Imionek ;objęty ograniczeniami;53.6471;21.8046;30;18.07.2020;20.07.2020;23.07.2020;P/20/31832;RT-PCR+;1;padły/padłe;płeć nieokreślona, 24 m., nn                                          ;;;1;;;
2885;1029/2020;warmińsko-mazurskie;28160 Pisz;2816 piski;Pisz; Imionek ;objęty ograniczeniami;53.6483;21.8032;30;18.07.2020;20.07.2020;23.07.2020;P/20/31832;RT-PCR+;2;padły/padłe;1.płeć nieokreślona, 36 m., nn      2.płeć nieokreślona,12 m., nn                                          ;;;2;;;
2886;1030/2020;warmińsko-mazurskie;28160 Pisz;2816 piski;Pisz; Imionek ;objęty ograniczeniami;53.6498;21.8059;30;18.07.2020;20.07.2020;23.07.2020;P/20/31832;RT-PCR+;2;padły/padłe;1.płeć nieokreślona, 12 m., nn      2.płeć nieokreślona, 12 m., nn                                          ;;;2;;;
2887;699;lubuskie;08020 Krosno Odrzańskie;0802 krośnieński (odrzański);Bytnica;Gryżyna;objęty ograniczeniami;52.177231;15.26563;32;15.07.2020;17.07.2020;24.07.2020;P/20/31834;RT-PCR+;1;padły/padłe;samiec - 24 m - 40 kg;0;1;0;0;;
2888;700;lubuskie;08020 Krosno Odrzańskie;0802 krośnieński (odrzański);Bytnica;Grabin;objęty ograniczeniami;52.103861;15.267573;32;14.07.2020;17.07.2020;24.07.2020;P/20/31835;RT-PCR+;1;padły/padłe;nieokreślona/ 18 m-cy/ 40 kg;0;1;0;0;;
2889;701;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Czerwieńsk;Czerwieńsk;objęty ograniczeniami;52.022215;15.443993;32;15.07.2020;17.07.2020;24.07.2020;P/20/31836;RT-PCR+;1;padły/padłe;"1. płeć nieokreślona, 3 m - 5 kg";0;0;1;0;;
2890;702;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Zielona Góra;Zielona Góra;zagrożenia;51.928332;15.54742;32;16.07.2020;17.07.2020;24.07.2020;P/20/31837;RT-PCR+;1;padły/padłe;1. samiec - 36 m - 60 kg;1;0;0;0;;
2891;703;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Zielona Góra;Zielona Góra;zagrożenia;51.932079;15.535012;32;16.07.2020;17.07.2020;24.07.2020;P/20/31833;RT-PCR+;1;padły/padłe;1. samica - 5 m - 10 kg;0;0;1;0;;
2892;704;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Czerwieńsk;Czerwieńsk;objęty ograniczeniami;52.02021;15.443132;32;18.07.2020;20.07.2020;27.07.2020;P/20/31961;RT-PCR+;3;padły/padłe;"1.płeć nieokreślona, 12 m - 30 kg 2.płeć nieokreślona, 12 m - 30 kg 3. płeć nieokreślona, 24 m - 40 kg";0;0;1;2;;
2893;88;podlaskie;20140 Zambrów;2014 zambrowski;Rutki;Jawory Klepacze;ochronny;53.123294;22.50083;32;18.07.2020;21.07.2020;27.07.2020;P/20/32105;RT-PCR+;1;padły/padłe;3 lata, 80 kg mc;0;0;1;0;;
2894;705;lubuskie;08040 Nowa Sól;0804 nowosolski;Kolsko;Tatarki;objęty ograniczeniami;52.000045;15.962729;32;18.07.2020;20.07.2020;27.07.2020;P/20/31960;RT-PCR+;2;padły/padłe;1.nieokreślona, 12 mc, 2 kg 2.nieokreślona, 12 mc, 2 kg                 ;0;0;0;2;;
2895;706;lubuskie;08080 Świebodzin;0808 świebodziński;Skąpe; Międzylesie ;objęty ograniczeniami;52.151352;15.376668;32;17.07.2020;20.07.2020;28.07.2020;P/20/32155;RT-PCR+;1;padły/padłe;1.samiec -24 m - 70 kg;1;0;0;0;;
