NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
2603;946/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Łęcze;objęty ograniczeniami;54.28002927;19.46007097;32;23.05.2020;26.05.2020;02.06.2020;P/20/23333;IPT+;1;odstrzelony;1. samica -24 m - 50 kg                       ;;
2604;947/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Milejewo;Ogrodniki;objęty ograniczeniami;54.22454087;19.56714473;32;19.05.2020;26.05.2020;02.06.2020;P/20/23333;IPT+;1;odstrzelony;1. samica -24 m - 50 kg                       ;;
2605;948/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Święty Kamień;objęty ograniczeniami;54.335234456;19.6202858591;30;26.05.2020;29.05.2020;05.06.2020;P/20/24008;RT-PCR+;2;padły/padłe;1. samica - 12 m - 30 kg             2.samica - 24 m - 50 kg          ;;;2;;;
2606;639;lubuskie;08120 Sława;0812 wschowski;Sława;okolice Dębowa obw.144;objęty ograniczeniami;51.93715;15.95857;32;24.05.2020;29.05.2020;05.06.2020;P/20/24001;ELISA+IPT+;1;odstrzelony;1. SAMICA, 24 M-CE, 40kg                                                                            ;1;0;0;0;;
2607;640;lubuskie;08020 Krosno Odrzańskie;0802 krośnieński (odrzański);Dąbie;Godziejów;objęty ograniczeniami;51.998228;15.219972;32;24.05.2020;28.05.2020;05.06.2020;P/20/24002;RT-PCR+;1;odstrzelony;samica - 15 m - 35 kg;1;0;0;0;;
2608;641;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Świdnica;Letnica;objęty ograniczeniami;51.9110265;15.333215;32;28.05.2020;29.05.2020;05.06.2020;P/20/24000;RT-PCR+;1;padły/padłe;1. samiec - 12 m - 40 kg;0;0;1;0;;
2609;642;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Sulechów;Krężoły;objęty ograniczeniami;52.098784;15.6470224;32;27.05.2020;29.05.2020;05.06.2020;P/20/24009;RT-PCR+;1;padły/padłe;1. samiec - 12 m - 40 kg;1;0;0;0;;
2610;643;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Trzebiechów;Głęboka;objęty ograniczeniami;51.99974;15.674299;32;01.06.2020;01.06.2020;08.06.2020;P/20/24269;ELISA+IPT+;1;odstrzelony;1. samica - 24 m - 56 kg;1;0;0;0;;
2611;949/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Mrągowo;Lembruk;objęty ograniczeniami;53.945714;21.273746;32;26.05.2020;28.05.2020;05.06.2020;P/20/24010;IPT+;1;odstrzelony;samiec - 48 m - 100 kg;;
2612;80;podlaskie;20030 Bielsk Podlaski;2003 bielski (podlaski);Moskiewce;Orla;zagrożenia;52.644131;23.228574;32;26.05.2020;01.06.2020;08.06.2020;P/20/24353;RT-PCR+;1;odstrzelony;samica - 40 kg, 2 lata;0;0;0;0;;
2613;149;wielkopolskie;30130 Leszno;3013 leszczyński;Włoszakowice;Papiernia;objęty ograniczeniami;51.9136111;16.302777;32;27.05.2020;28.05.2020;09.06.2020;P/20/24553;RT-PCR+;1;padły/padłe;samica - 6 miesiecy, 25 kg;1;0;0;0;;
2614;527;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Łaszczów;Wólka Pukarzowska;objęty ograniczeniami;50.528;23.6521;32;22.05.2020;25.05.2020;02.06.2020;P/20/23285 P/20/23288 P/20/23296 P/20/23298;RT-PCR+;4;padły/padłe;1. samica - 6 m - 20 kg 2. samica - 12 m - 30 kg 3. samiec - 6 m-cy 30 kg 4. samica 6 m - 20 kg;0;3;1;0;;
2615;528;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tomaszów Lubelski;Ulów;zagrożenia;50.4647;23.3279;32;22.05.2020;25.05.2020;02.06.2020;P/20/23297;RT-PCR+;1;padły/padłe;samiec - 12 m - 50 kg;0;0;1;0;;
2616;529;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tarnawatka;Tarnawatka;objęty ograniczeniami;50.5283;23.3654;32;26.05.2020;26.05.2020;02.06.2020;P/20/23298;RT-PCR+;1;padły/padłe;samiec - 48 m - 150 kg;0;1;0;0;;
2617;530;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Łaszczów;Wólka Pukarzowska;objęty ograniczeniami;50.5276;23.6598;32;23.05.2020;26.05.2020;02.06.2020;P/20/23304;RT-PCR+;1;padły/padłe;samica - 36 m - 120 kg;0;1;0;0;;
2618;531;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Łaszczów;Wólka Pukarzowska;objęty ograniczeniami;50.5262;23.6523;32;28.05.2020;28.05.2020;05.06.2020;P/20/24014;RT-PCR+;1;padły/padłe;samica - 36 m - 120 kg;0;1;0;0;;
2619;532;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tomaszów Lubelski;Typin;zagrożenia;50.4995;23.5669;32;26.05.2020;28.05.2020;05.06.2020;P/20/24015;RT-PCR+;1;padły/padłe;samica - 48 m - 120 kg;0;0;1;0;;
2620;533;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tomaszów Lubelski;Chorążanka;zagrożenia;50.4605;23.5402;32;02.06.2020;03.06.2020;08.06.2020;P/20/24345 P/20/24346;RT-PCR+;2;padły/padłe;1. samica - 36 m - 70 kg 2. samica 48 m - 100 kg;0;2;0;0;;
2621;534;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tomaszów Lubelski;Majdanek;zagrożenia;50.4756;23.4678;32;03.06.2020;03.06.2020;08.06.2020;P/20/24347;RT-PCR+;1;padły/padłe;samiec - 36 m - 80 kg;0;1;0;0;;
2622;535;lubelskie;06200 Zamość;0620 zamojski;Krasnobród;Majdan Mały;objęty ograniczeniami;50.5148;23.285;30;22.05.2020;26.05.2020;02.06.2020;P/20/23312;RT-PCR+;1;padły/padłe;samica - 36 m - 55 kg;1;0;0;0;;
2623;536;lubelskie;06200 Zamość;0620 zamojski;Zwierzyniec;Obrocz;objęty ograniczeniami;50.5747;23.0265;30;21.05.2020;26.05.2020;02.06.2020;P/20/23311;RT-PCR+;1;padły/padłe;samiec - 24 m - 60 kg;0;0;1;0;;
2624;537;lubelskie;06200 Zamość;0620 zamojski;Zwierzyniec;Obrocz;objęty ograniczeniami;50.5981;23.0211;30;25.05.2020;26.05.2020;02.06.2020;P/20/23311;RT-PCR+;1;padły/padłe;samica - 36 m - 70 kg;0;0;1;0;;
2625;538;lubelskie;06200 Zamość;0620 zamojski;Zwierzyniec;Rudka;objęty ograniczeniami;50.6081;22.9943;30;25.05.2020;26.05.2020;02.06.2020;P/20/23311;RT-PCR+;1;padły/padłe;b.d., 24 m - 50 kg;0;0;1;0;;
2626;539;lubelskie;06200 Zamość;0620 zamojski;Zwierzyniec;Obrocz;objęty ograniczeniami;50.5424;22.9998;30;29.05.2020;02.06.2020;05.06.2020;P/20/24016;RT-PCR+;1;padły/padłe;samica - 12 m - 25 kg;1;0;0;0;;
2627;540;lubelskie;06200 Zamość;0620 zamojski;Zwierzyniec;Obrocz;objęty ograniczeniami;50.5476;22.9944;30;01.06.2020;02.06.2020;05.06.2020;P/20/24017;RT-PCR+;1;padły/padłe;samica - 24 m - 35 kg;1;0;0;0;;
2628;541;lubelskie;06040 Hrubieszów;0604 hrubieszowski;Hrubieszów;Stefankowice-Kolonia;objęty ograniczeniami;50.9334;23.8157;30;25.05.2020;26.05.2020;02.06.2020;P/20/23314;RT-PCR+;1;padły/padłe;b.d., 12 m - 40 kg;0;0;1;0;;
2629;542;lubelskie;06040 Hrubieszów;0604 hrubieszowski;Hrubieszów;Stefankowice-Kolonia;objęty ograniczeniami;50.9356;23.8155;30;25.05.2020;26.05.2020;02.06.2020;P/20/23314;RT-PCR+;1;padły/padłe;samiec - 24 m - 60 kg;0;0;1;0;;
2630;543;lubelskie;06050 Janów Lubelski;0605 janowski;Modliborzyce;Pasieka;objęty ograniczeniami;50.8163;22.4347;32;20.05.2020;02.06.2020;09.06.2020;P/20/24364;"RT-PCR+ELISA+IPT+";1;odstrzelony;samica - 24 m - 45 kg;0;0;0;0;;
2631;544;lubelskie;06150 Radzyń Podlaski;0615 radzyński;Komarówka Podlaska;Żelizna;objęty ograniczeniami;51.8508;22.9619;32;30.05.2020;02.06.2020;04.06.2020;P/20/23734;"RT-PCR+ELISA+IPT+";1;odstrzelony;samiec - 36-m - 80 kg;0;0;0;0;;
2632;644;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Zielona Góra;Krępa;zagrożenia;52.01013;15.55124;32;02.06.2020;03.06.2020;08.06.2020;P/20/24322;RT-PCR+;1;padły/padłe;1. samiec - 24 m - 50 kg;0;1;0;0;;
2633;645;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Zabór;Łaz;zagrożenia;51.945679;15.682242;32;01.06.2020;03.06.2020;08.06.2020;P/20/24323;RT-PCR+;1;padły/padłe;1. samica - 36 m - 60 kg;1;0;0;0;;
2634;646;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Świdnica;Letnica;objęty ograniczeniami;51.906938;15.330953;32;01.06.2020;03.06.2020;08.06.2020;P/20/24352;RT-PCR+;1;padły/padłe;1. samiec - 12 m - 30 kg;1;0;0;0;;
2635;647;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Świdnica;Buchałów;objęty ograniczeniami;51.917995;15.341429;32;30.05.2020;01.06.2020;08.06.2020;P/20/24351;RT-PCR+;1;padły/padłe;1. płeć nieokreślona, 12 m - 30 kg;0;0;0;1;;
2636;648;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Świdnica;Letnica;objęty ograniczeniami;51.906692;15.329993;32;01.06.2020;03.06.2020;09.06.2020;P/20/24343 P/20/24340;RT-PCR+;2;padły/padłe;"1. samiec - 3 m - 5kg, 2.samiec - 12 m - 30 kg";2;0;0;0;;
2637;649;lubuskie;08040 Nowa Sól;0804 nowosolski;Kolsko;Sławocin                  nr obw. 145;objęty ograniczeniami;51.973849;15.994979;32;22.05.2020;03.06.2020;08.06.2020;P/20/24268;ELISA+IPT+;1;odstrzelony;samica - 18mc, 39 kg;1;0;0;0;;
2638;650;lubuskie;08040 Nowa Sól;0804 nowosolski;Kolsko;Sławocin                 nr obw. 145;objęty ograniczeniami;51.973849;15.994979;32;25.05.2020;03.06.2020;08.06.2020;P/20/24268;ELISA+IPT+;1;odstrzelony;samica - 24 mc, 45 kg;1;0;0;0;;
2639;651;lubuskie;08040 Nowa Sól;0804 nowosolski;Kolsko;Tatarki;obszar objęty ograniczeniami;52.007486;15.920094;32;02.06.2020;03.06.2020;08.06.2020;P/20/24354;RT-PCR+;1;padły;nieokreślona, 24 mc, 5 kg;0;0;0;1;;
2640;2195/134;mazowieckie;14030 Garwolin;1403 garwoliński;Maciejowice;Domaszew;zagrożenia;51.7385;21.510444;32;05.06.2020;09.06.2020;12.06.2020;P/20/25277;IPT+;1;odstrzelony;1. samiec - 12 m - 50kg;1;0;0;0;;
